team_id,player_id,Aiming,Contact,Cunning,Determination,Discipline,Insight,Intimidation,Lift,Muscle,Selflessness,Vision,Wisdom,Accuracy,Control,Defiance,Guts,Persuasion,Presence,Rotation,Stamina,Stuff,Velocity,Acrobatics,Agility,Arm,Awareness,Composure,Dexterity,Patience,Reaction,Greed,Performance,Speed,Stealth
68100c08c541cfa149e721e3,684101e2f415a392f733fb25,4.0,4.0,1.0,1.0,2.0,4.0,2.0,2.0,5.0,3.0,5.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,3.0
68100c08c541cfa149e721e3,684104e454a7fbd41338718a,0.0,4.0,2.0,1.0,4.0,3.0,4.0,1.0,2.0,4.0,3.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,2.0,3.0,3.0,1.0,4.0,1.0,1.0,2.0,4.0,2.0,2.0
68100c08c541cfa149e721e3,684106118ba62cf2ce8d8ff9,3.0,4.0,1.0,0.0,2.0,5.0,0.0,3.0,2.0,3.0,1.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,4.0,3.0,0.0
68100c08c541cfa149e721e3,684106a608b7fc5e21e8abe3,3.0,1.0,3.0,2.0,4.0,1.0,1.0,3.0,4.0,4.0,0.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,3.0,4.0,3.0,2.0,0.0,3.0,2.0,3.0,3.0,4.0,2.0
68100c08c541cfa149e721e3,684106fee2d7557e153cc588,2.0,3.0,4.0,3.0,1.0,2.0,3.0,4.0,1.0,3.0,1.0,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,5.0,2.0,2.0
68100c08c541cfa149e721e3,6841076a925dd4f9d72abf65,0.0,5.0,4.0,1.0,4.0,1.0,1.0,3.0,0.0,3.0,4.0,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.0,5.0,2.0,2.0
68100c08c541cfa149e721e3,684107b68ba62cf2ce8d9048,5.0,2.0,1.0,3.0,1.0,3.0,4.0,1.0,3.0,2.0,2.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,2.0,2.0
68100c08c541cfa149e721e3,684107fa08b7fc5e21e8ac04,1.0,4.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,4.0,3.0,0.0
68100c08c541cfa149e721e3,68410840e63d9bb872889b81,3.0,3.0,0.0,3.0,4.0,4.0,1.0,3.0,3.0,2.0,1.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,4.0,0.0,3.0
68100c08c541cfa149e721e3,684108dfec9dc637cfd0cbe2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,4.0,3.0,4.0,2.0,2.0,3.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68100c08c541cfa149e721e3,68410972f415a392f733fc9a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68100c08c541cfa149e721e3,684109aa144e874e6deb8556,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,3.0,4.0,3.0,2.0,0.0,3.0,4.0,3.0,0.0,3.0,1.0,4.0,3.0,3.0,2.0,2.0,nan,nan,nan,nan
68100c08c541cfa149e721e3,684109da295b2368c0ac76b4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.0,2.0,3.0,1.0,0.0,2.0,2.0,0.0,2.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68100c08c541cfa149e721e3,68410a2a8ba62cf2ce8d9077,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,3.0,3.0,0.0,0.0,3.0,3.0,4.0,3.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68100c08c541cfa149e721e3,68410aecf415a392f733fcd6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,2.0,0.0,3.0,1.0,3.0,3.0,2.0,3.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68100c08c541cfa149e721e3,68410a8908b7fc5e21e8ac60,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.0,4.0,2.0,4.0,2.0,4.0,1.0,3.0,2.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68100c08c541cfa149e721e3,68410abc896f631e9d689181,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,2.0,2.0,3.0,2.0,0.0,4.0,4.0,1.0,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68100c08c541cfa149e721e3,68410a6054a7fbd41338724f,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.0,3.0,1.0,4.0,4.0,3.0,2.0,2.0,4.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6811b374c5ec596de8a995c9,6845fef6144e874e6deb8cec,0.0,4.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,4.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6811b374c5ec596de8a995c9,6845e0b6ec9dc637cfd0d38b,2.0,3.0,3.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6811b374c5ec596de8a995c9,6845f38254a7fbd413387aab,3.0,2.0,0.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6811b374c5ec596de8a995c9,6845f3cbec9dc637cfd0d397,1.0,1.0,4.0,3.0,3.0,4.0,3.0,0.0,1.0,2.0,0.0,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6811b374c5ec596de8a995c9,6845f425e2d7557e153ccd10,3.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,3.0,3.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6811b374c5ec596de8a995c9,6845f46cf7b5d3bf791d6fbf,2.0,4.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6811b374c5ec596de8a995c9,6845f886896f631e9d689884,4.0,2.0,3.0,2.0,0.0,2.0,2.0,2.0,3.0,0.0,1.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6811b374c5ec596de8a995c9,6845f9f2144e874e6deb8cdd,2.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6811b374c5ec596de8a995c9,6845fa8ced58166c1895b3c8,4.0,1.0,1.0,2.0,2.0,0.0,4.0,3.0,2.0,4.0,3.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6811b374c5ec596de8a995c9,6845fb4fec9dc637cfd0d3a6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,1.0,4.0,3.0,1.0,0.0,4.0,3.0,1.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6811b374c5ec596de8a995c9,6845fc04e2d7557e153ccd25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,1.0,1.0,4.0,4.0,0.0,0.0,4.0,3.0,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6811b374c5ec596de8a995c9,6845fc34896f631e9d68988f,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,4.0,4.0,1.0,2.0,1.0,2.0,3.0,0.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6811b374c5ec596de8a995c9,6845fc7d295b2368c0ac7df2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,4.0,3.0,1.0,2.0,4.0,0.0,4.0,1.0,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6811b374c5ec596de8a995c9,6845fc91295b2368c0ac7df7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6811b374c5ec596de8a995c9,6845fcb2183c892d88a1056b,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,2.0,2.0,0.0,2.0,1.0,1.0,4.0,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6811b374c5ec596de8a995c9,6845fd06f415a392f7340483,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,3.0,3.0,0.0,4.0,3.0,2.0,1.0,3.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6811b374c5ec596de8a995c9,6845fd2c295b2368c0ac7df8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,1.0,1.0,2.0,1.0,4.0,3.0,3.0,0.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6811b374c5ec596de8a995c9,6845dc4b925dd4f9d72ac775,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,3.0,4.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
681298c221bca5921ffa89ae,#,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
681298c221bca5921ffa89ae,#,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
681298c221bca5921ffa89ae,#,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
681298c221bca5921ffa89ae,#,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
681298c221bca5921ffa89ae,#,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
681298c221bca5921ffa89ae,#,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
681298c221bca5921ffa89ae,#,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
681298c221bca5921ffa89ae,#,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
681298c221bca5921ffa89ae,#,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
681298c221bca5921ffa89ae,#,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
681298c221bca5921ffa89ae,#,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
681298c221bca5921ffa89ae,#,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
681298c221bca5921ffa89ae,#,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
681298c221bca5921ffa89ae,#,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
681298c221bca5921ffa89ae,#,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
681298c221bca5921ffa89ae,#,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
681298c221bca5921ffa89ae,#,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
681298c221bca5921ffa89ae,#,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6812ebfb21bca5921ffa8d10,6840fa628ba62cf2ce8d8bcb,4.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,0.0,4.0,2.0,3.0,2.0,3.0,2.0,nan,nan,nan,nan
6812ebfb21bca5921ffa8d10,6840fc9d144e874e6deb824b,3.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,4.0,2.0,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.0,3.0,1.0,2.0,3.0,2.0,0.0,3.0,nan,nan,nan,nan
6812ebfb21bca5921ffa8d10,6840fad1f7b5d3bf791d647a,5.0,2.0,3.0,0.0,1.0,1.0,4.0,3.0,1.0,3.0,2.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.0,3.0,4.0,2.0,3.0,1.0,4.0,2.0,2.0,3.0,4.0,1.0
6812ebfb21bca5921ffa8d10,6840faf7e63d9bb8728896c0,1.0,0.0,2.0,3.0,1.0,4.0,3.0,4.0,1.0,2.0,1.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,3.0,3.0,4.0,2.0,1.0,2.0,3.0,nan,nan,nan,nan
6812ebfb21bca5921ffa8d10,6840fb1ae2d7557e153cc1b6,3.0,1.0,2.0,3.0,1.0,4.0,3.0,2.0,2.0,0.0,3.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,3.0,1.0,1.0,4.0,2.0,1.0,3.0,nan,nan,nan,nan
6812ebfb21bca5921ffa8d10,6840fc0554a7fbd413386ea3,4.0,4.0,4.0,2.0,2.0,1.0,3.0,4.0,1.0,3.0,3.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,1.0,3.0,3.0,4.0,1.0,3.0,1.0,nan,nan,nan,nan
6812ebfb21bca5921ffa8d10,6840fb60554d8039701f1465,1.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,3.0,3.0,0.0,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,nan,nan,nan,nan
6812ebfb21bca5921ffa8d10,6840fbb5554d8039701f14b0,2.0,2.0,1.0,4.0,1.0,1.0,0.0,3.0,4.0,0.0,1.0,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,3.0,2.0,4.0,3.0,1.0,0.0,3.0,3.0,1.0,4.0,2.0
6812ebfb21bca5921ffa8d10,6840fbd3925dd4f9d72abbbf,1.0,2.0,1.0,3.0,1.0,3.0,4.0,3.0,4.0,0.0,3.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6812ebfb21bca5921ffa8d10,6840fbeb8d67c531e89fdd7f,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,3.0,3.0,0.0,3.0,4.0,1.0,3.0,2.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6812ebfb21bca5921ffa8d10,6840fc7af7b5d3bf791d6585,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,3.0,3.0,2.0,1.0,4.0,5.0,0.0,3.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6812ebfb21bca5921ffa8d10,6840fc2b183c892d88a0faeb,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,1.0,2.0,3.0,2.0,2.0,2.0,0.0,4.0,7.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6812ebfb21bca5921ffa8d10,6840fc408ba62cf2ce8d8d00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,4.0,2.0,1.0,4.0,2.0,2.0,1.0,3.0,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6812ebfb21bca5921ffa8d10,6840fc50ed58166c1895a92c,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,3.0,0.0,1.0,4.0,4.0,1.0,3.0,2.0,4.0,1.0,2.0,3.0,2.0,1.0,3.0,0.0,0.0,nan,nan,nan,nan
6812ebfb21bca5921ffa8d10,6840fc5e295b2368c0ac7315,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.0,3.0,3.0,2.0,1.0,4.0,3.0,3.0,4.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6812ebfb21bca5921ffa8d10,6840fc6c08b7fc5e21e8a826,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,2.0,4.0,3.0,3.0,2.0,4.0,2.0,4.0,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6812ebfb21bca5921ffa8d10,6840fb43f7b5d3bf791d64b7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,3.0,2.0,2.0,3.0,1.0,4.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,nan,nan,nan,nan
6812ebfb21bca5921ffa8d10,6840faa08ba62cf2ce8d8be9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,3.0,5.0,1.0,3.0,3.0,3.0,1.0,2.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68138fb8f2bfc4262d336a50,6840fc49144e874e6deb8215,1.0,1.0,3.0,3.0,0.0,3.0,0.0,3.0,2.0,2.0,4.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68138fb8f2bfc4262d336a50,6840fc67f7b5d3bf791d656f,4.0,0.0,4.0,1.0,4.0,2.0,2.0,0.0,0.0,3.0,1.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68138fb8f2bfc4262d336a50,6840fd64144e874e6deb82bd,0.0,0.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68138fb8f2bfc4262d336a50,6840fc8e8ba62cf2ce8d8d26,0.0,0.0,3.0,1.0,3.0,1.0,2.0,0.0,4.0,4.0,2.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68138fb8f2bfc4262d336a50,6840fc9b925dd4f9d72abc42,4.0,1.0,4.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,3.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68138fb8f2bfc4262d336a50,6840fcae183c892d88a0fb18,1.0,1.0,2.0,2.0,4.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68138fb8f2bfc4262d336a50,6840fdb254a7fbd413386f5d,4.0,0.0,2.0,1.0,2.0,3.0,3.0,3.0,0.0,2.0,0.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68138fb8f2bfc4262d336a50,6840fd218ba62cf2ce8d8d7e,2.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68138fb8f2bfc4262d336a50,6840fd37183c892d88a0fb50,1.0,0.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,2.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68138fb8f2bfc4262d336a50,6840fd5254a7fbd413386f40,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,3.0,3.0,2.0,3.0,1.0,1.0,0.0,4.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68138fb8f2bfc4262d336a50,6840fc7a925dd4f9d72abc2e,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.0,1.0,3.0,1.0,1.0,4.0,1.0,2.0,4.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68138fb8f2bfc4262d336a50,6840fd72896f631e9d688ebd,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.0,1.0,3.0,3.0,3.0,3.0,0.0,2.0,3.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68138fb8f2bfc4262d336a50,6840fd808ba62cf2ce8d8dab,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,3.0,4.0,1.0,4.0,0.0,2.0,3.0,2.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68138fb8f2bfc4262d336a50,6840fd8a54a7fbd413386f55,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,4.0,3.0,4.0,1.0,4.0,0.0,3.0,0.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68138fb8f2bfc4262d336a50,6840fd9454a7fbd413386f57,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,2.0,3.0,0.0,3.0,4.0,2.0,4.0,2.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68138fb8f2bfc4262d336a50,6840fd9dec9dc637cfd0c91d,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68138fb8f2bfc4262d336a50,6840fda9ed58166c1895aa14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68138fb8f2bfc4262d336a50,6840fcbee63d9bb872889804,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.0,2.0,1.0,0.0,4.0,3.0,3.0,0.0,2.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6813baa0c0ed6d756b2f7219,#,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6813baa0c0ed6d756b2f7219,#,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6813baa0c0ed6d756b2f7219,#,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6813baa0c0ed6d756b2f7219,#,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6813baa0c0ed6d756b2f7219,#,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6813baa0c0ed6d756b2f7219,#,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6813baa0c0ed6d756b2f7219,#,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6813baa0c0ed6d756b2f7219,#,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
